packet_rate,avg_latency,byte_rate,flow_count,tcp_ratio,udp_ratio,icmp_ratio,congested
1984.0133,435.6075,447606.9104,22,0.6761,0.0143,0.3095,1
70.4012,37.3896,22927.1371,18,0.5403,0.0774,0.3824,0
174.5479,12.6058,47866.2592,10,0.5617,0.3474,0.0909,0
1204.4498,429.8864,280629.7967,19,0.6524,0.0264,0.3212,1
90.6264,46.7363,45170.2951,19,0.7945,0.2055,0.0,0
1422.6102,81.8484,224522.7241,86,0.8782,0.0142,0.1076,1
190.6268,4.3004,29066.6233,18,0.6036,0.1531,0.2433,0
1511.7456,230.4469,411369.2346,48,0.8151,0.0224,0.1624,1
602.0995,94.4659,376619.352,63,0.7638,0.1778,0.0584,1
280.229,38.6144,47639.1722,10,0.8187,0.0784,0.1029,0
57.1974,41.6151,40574.8924,5,0.5286,0.2876,0.1837,0
1801.2011,441.2892,105215.5505,19,0.8855,0.1145,0.0,1
1794.3118,356.9767,468954.392,43,0.788,0.1555,0.0565,1
131.5432,26.3319,2808.0771,9,0.6519,0.3212,0.0269,0
227.0963,8.6839,47514.2538,16,0.7063,0.0911,0.2026,0
97.6008,31.6373,9858.1638,6,0.668,0.332,0.0,0
784.8887,211.4209,84151.4494,50,0.8512,0.1488,0.0,1
215.6227,32.0569,23735.1162,19,0.5341,0.3596,0.1062,0
486.8614,82.4803,261369.9616,82,0.8815,0.0452,0.0732,1
941.4571,252.127,94358.4361,94,0.8458,0.1542,0.0,1
178.3965,33.2012,48962.1683,16,0.8483,0.1517,0.0,0
231.8463,33.1057,28232.6384,19,0.7158,0.2842,0.0,0
252.3336,15.2856,8741.2917,13,0.8125,0.0728,0.1147,0
145.0697,49.4214,16249.2383,3,0.5273,0.349,0.1238,0
228.5935,22.5883,49846.8541,5,0.5681,0.3675,0.0645,0
413.1536,227.8256,80024.0799,52,0.676,0.0847,0.2393,1
261.8649,5.1609,32163.736,3,0.6343,0.3488,0.0169,0
693.2158,393.2379,447776.0637,59,0.8678,0.1272,0.005,1
224.1883,8.9638,27461.5178,5,0.8196,0.1315,0.0488,0
1039.9033,351.2055,232607.387,80,0.9847,0.0153,0.0,1
113.0132,7.3035,29174.6628,6,0.6469,0.1068,0.2463,0
47.8356,5.6854,32089.8188,11,0.7598,0.2402,0.0,0
136.648,18.6808,32363.9504,5,0.596,0.084,0.32,0
276.3429,5.2606,30042.9646,18,0.7068,0.2932,0.0,0
282.4767,31.3712,35114.0639,14,0.7858,0.1419,0.0723,0
225.9836,26.2563,32027.5871,15,0.7947,0.2053,0.0,0
136.9922,40.1059,37320.4908,13,0.6079,0.1252,0.2669,0
58.9732,46.3209,34141.7076,18,0.7737,0.2263,0.0,0
228.5036,48.4598,27170.5441,11,0.8718,0.1282,0.0,0
46.942,9.7487,37343.1837,8,0.6053,0.3907,0.004,0
1685.4826,124.6615,285748.2954,48,0.8808,0.1086,0.0106,1
125.2675,44.5739,10811.8472,8,0.7671,0.2195,0.0134,0
293.0983,17.4036,49263.3897,18,0.8362,0.0645,0.0993,0
275.6569,2.3104,37784.7499,4,0.5389,0.2872,0.1739,0
237.5656,18.3603,9866.2546,12,0.7567,0.2433,0.0,0
187.1864,34.8303,18901.602,2,0.7728,0.0613,0.1659,0
56.5706,47.0541,27087.6138,8,0.656,0.0738,0.2702,0
214.0955,42.565,11862.1139,18,0.5839,0.1449,0.2711,0
176.3225,17.0434,19755.2159,3,0.5841,0.0675,0.3484,0
1018.098,302.7942,322159.3955,55,0.6212,0.1881,0.1907,1
103.5222,18.1561,7157.4627,4,0.5858,0.1951,0.2191,0
17.9888,21.8622,37235.0515,3,0.8969,0.1031,0.0,0
1564.6208,90.6746,439936.7478,80,0.6693,0.1943,0.1364,1
119.372,31.4461,13656.4175,10,0.714,0.286,0.0,0
203.6977,36.2007,38555.0677,17,0.6326,0.0937,0.2737,0
272.8026,48.5949,23712.7846,17,0.5508,0.0863,0.3629,0
56.5151,24.9534,32219.144,16,0.708,0.2251,0.0669,0
123.6974,2.7373,13828.8458,4,0.5151,0.0598,0.4251,0
130.8168,8.1452,38329.8483,5,0.7712,0.2288,0.0,0
688.6582,162.4112,256360.849,68,0.7017,0.279,0.0193,1
178.9779,35.7229,43058.2459,17,0.8673,0.1327,0.0,0
524.7017,458.7395,224866.73,17,0.9437,0.0563,0.0,1
1672.8563,349.038,155454.865,90,0.6583,0.2497,0.092,1
214.937,46.7434,39763.4565,19,0.6064,0.0559,0.3376,0
167.5719,49.1801,26444.1713,4,0.8057,0.1943,0.0,0
252.1339,40.3801,41399.0149,5,0.8184,0.0724,0.1092,0
133.6108,32.5938,49384.0247,2,0.5761,0.1276,0.2963,0
946.3894,190.7217,439040.1226,24,0.9042,0.0958,0.0,1
93.4798,45.3583,8008.1017,14,0.7501,0.1155,0.1344,0
256.3362,8.8487,39868.7279,1,0.6345,0.274,0.0915,0
16.3732,17.2348,47734.942,7,0.673,0.2814,0.0456,0
1215.0923,292.9736,368835.8967,87,0.9881,0.0119,0.0,1
1934.3807,497.7919,116362.5562,69,0.9319,0.0681,0.0,1
242.2528,7.8262,12356.8023,2,0.7512,0.2433,0.0055,0
134.5924,31.4472,22760.9948,10,0.648,0.0724,0.2796,0
272.12,38.6721,24672.6824,18,0.7504,0.2166,0.033,0
99.7358,4.791,9438.4421,11,0.5297,0.1534,0.3169,0
162.2352,44.6727,3207.0367,3,0.5976,0.0593,0.3431,0
191.9594,13.4377,15321.7304,14,0.6748,0.1948,0.1304,0
272.1523,36.0082,11546.3234,8,0.546,0.193,0.261,0
236.7641,46.1611,10887.3346,13,0.5121,0.0511,0.4367,0
950.0175,331.7856,283923.8935,43,0.789,0.1062,0.1049,1
174.775,34.7147,41870.3159,10,0.6249,0.0762,0.299,0
1865.6799,388.1228,271823.1099,97,0.7075,0.2818,0.0106,1
231.9858,12.1505,1648.6435,18,0.8991,0.1009,0.0,0
157.5289,4.7378,26308.8689,15,0.805,0.1435,0.0515,0
282.9115,46.2165,34371.8681,10,0.7389,0.1989,0.0621,0
48.2089,31.9007,46686.375,7,0.67,0.1277,0.2023,0
1943.4188,487.6305,373185.5813,44,0.936,0.064,0.0,1
203.1781,32.9126,18109.16,4,0.5221,0.224,0.2539,0
1593.453,247.2247,132558.3714,42,0.6787,0.2148,0.1065,1
1277.759,493.3058,490091.8162,82,0.646,0.2099,0.1441,1
30.7537,32.9319,1020.7925,2,0.5868,0.1142,0.299,0
269.1855,9.5464,38061.5255,9,0.527,0.1944,0.2786,0
35.4356,33.6105,3337.1102,10,0.5345,0.3541,0.1114,0
135.0943,47.4232,10605.8651,15,0.6025,0.0948,0.3027,0
224.3316,13.1659,3003.0289,4,0.508,0.1549,0.3371,0
86.6008,47.7889,33528.1676,7,0.7048,0.1793,0.1159,0
266.0258,20.8378,48642.0805,2,0.5073,0.2828,0.2099,0
243.2403,31.3864,21896.7695,2,0.7937,0.1424,0.0639,0
123.8461,3.6113,32974.0802,9,0.8253,0.1675,0.0072,0
296.1215,31.0275,19148.7528,4,0.7043,0.0697,0.226,0
147.5089,43.863,23779.6635,19,0.8073,0.1927,0.0,0
38.3585,25.474,11064.1264,14,0.8136,0.1864,0.0,0
20.6465,39.0947,45835.1433,13,0.6865,0.3135,0.0,0
94.7781,18.7042,29485.1518,5,0.8678,0.1322,0.0,0
99.0681,20.2579,10368.5105,17,0.6044,0.2114,0.1842,0
84.6611,21.4686,13520.7596,14,0.5496,0.2736,0.1768,0
211.7773,40.6746,28969.6988,18,0.803,0.077,0.12,0
104.1781,26.9467,29577.1582,14,0.8595,0.0894,0.0511,0
1428.2984,432.5665,344414.4619,35,0.6542,0.2406,0.1052,1
56.379,36.6005,41410.7638,2,0.6681,0.1299,0.202,0
247.4118,47.402,8973.1958,1,0.6606,0.3093,0.03,0
1569.2342,475.6043,426458.3598,28,0.7489,0.1105,0.1406,1
104.4515,20.1937,7352.5461,12,0.7905,0.2095,0.0,0
1334.2007,467.3607,153326.0213,45,0.651,0.0113,0.3377,1
250.7056,16.2338,8360.6307,8,0.8167,0.1411,0.0422,0
177.1529,33.7892,29373.4354,3,0.8694,0.1306,0.0,0
1476.1971,447.2844,85515.1517,57,0.8513,0.0568,0.0918,1
115.4829,10.4396,6362.7218,6,0.5218,0.1797,0.2986,0
1777.055,390.6678,114147.2062,67,0.6556,0.2966,0.0478,1
263.7067,3.111,48252.1144,12,0.6734,0.1507,0.1759,0
270.2176,37.4538,33489.3898,19,0.7614,0.2386,0.0,0
229.4283,4.2031,29305.8882,19,0.5417,0.1199,0.3384,0
94.0519,34.4411,16171.1816,12,0.6775,0.3225,0.0,0
65.2864,4.4072,32247.4391,12,0.8235,0.1765,0.0,0
106.0628,43.1851,41650.9359,17,0.8473,0.1527,0.0,0
68.4756,28.3404,48190.1904,14,0.5778,0.2181,0.2041,0
22.1993,9.9073,7589.807,11,0.6981,0.1532,0.1487,0
1748.2107,192.25,348757.9972,96,0.7759,0.2241,0.0,1
270.3419,14.6007,18457.39,10,0.8045,0.1955,0.0,0
255.2779,22.6325,44668.0266,19,0.5437,0.0759,0.3804,0
708.1807,350.8677,94989.3474,72,0.8035,0.1965,0.0,1
40.4727,27.8919,20706.7848,2,0.5153,0.242,0.2427,0
237.5814,20.2268,7785.7394,18,0.6944,0.225,0.0806,0
169.5695,25.4682,17768.1159,4,0.7609,0.2391,0.0,0
1770.3514,238.6031,461296.213,69,0.7452,0.0376,0.2173,1
20.8912,25.004,31249.186,9,0.7158,0.1308,0.1534,0
201.0654,48.2489,45772.387,6,0.601,0.1712,0.2279,0
140.8524,49.7018,48914.0482,3,0.5667,0.2234,0.2098,0
670.9663,353.5897,381715.4777,96,0.8833,0.1167,0.0,1
149.5257,15.2776,24015.1077,9,0.7251,0.0524,0.2225,0
131.39,33.1749,15367.7853,10,0.7081,0.0531,0.2388,0
1177.4935,224.6326,382531.5306,15,0.6179,0.0241,0.358,1
122.838,11.7938,21242.8901,18,0.7079,0.2762,0.0159,0
132.6427,24.6718,40776.013,2,0.8623,0.1377,0.0,0
1850.1779,427.2572,449007.3964,99,0.8076,0.0064,0.186,1
132.3122,12.6371,5509.7015,5,0.6748,0.2952,0.03,0
296.6498,30.0161,14723.5706,13,0.5488,0.3341,0.1171,0
11.5953,40.0134,1190.195,11,0.6602,0.3052,0.0346,0
451.1773,490.6874,94778.369,73,0.644,0.1262,0.2298,1
230.0706,39.1159,40623.938,7,0.671,0.329,0.0,0
154.4195,44.9312,35000.7863,12,0.5907,0.1486,0.2606,0
38.1917,12.8419,10616.8585,8,0.5261,0.3818,0.0921,0
138.4451,3.0769,20446.4063,15,0.5864,0.3795,0.0341,0
1959.0894,353.0526,238843.0604,64,0.6612,0.0911,0.2477,1
103.2176,19.5297,25727.7776,3,0.5051,0.0534,0.4415,0
273.4202,37.1326,28644.376,15,0.8336,0.1664,0.0,0
77.5272,19.2354,49946.7567,3,0.7098,0.2849,0.0053,0
126.629,18.3767,20623.9403,3,0.613,0.2214,0.1655,0
58.7202,31.6425,45112.8155,1,0.7147,0.091,0.1943,0
109.7334,11.5873,27159.2077,7,0.6876,0.3124,0.0,0
66.1999,41.9506,27199.5538,6,0.5918,0.123,0.2852,0
95.6541,30.4128,12619.3115,8,0.6771,0.2328,0.0902,0
1304.903,340.9103,372749.8931,48,0.6723,0.2791,0.0485,1
213.5692,41.7168,7768.8436,8,0.8952,0.1048,0.0,0
639.4558,115.8563,426423.591,43,0.7753,0.2247,0.0,1
222.6293,2.0701,42327.3804,13,0.5587,0.102,0.3394,0
183.9997,22.9259,36325.7726,16,0.5789,0.2121,0.209,0
22.8021,7.6887,39679.8976,18,0.6506,0.2659,0.0835,0
288.3346,18.0883,21993.3751,5,0.8323,0.1613,0.0064,0
235.9089,14.5391,14413.3311,12,0.8355,0.1645,0.0,0
1544.4769,138.9941,286794.5522,60,0.821,0.0835,0.0955,1
668.5845,176.3315,191207.5625,86,0.8271,0.1386,0.0342,1
244.778,26.1121,28826.216,11,0.58,0.0677,0.3523,0
94.9256,1.4353,39773.9016,6,0.6183,0.3487,0.0329,0
243.982,17.1349,32342.3442,5,0.5801,0.1617,0.2582,0
1069.8951,104.9232,181176.3025,69,0.9331,0.0669,0.0,1
1609.7411,224.4345,257416.4197,20,0.7117,0.2883,0.0,1
1498.6693,190.7515,322328.1965,53,0.6533,0.0386,0.3081,1
298.8446,21.9658,6334.3713,18,0.5873,0.1242,0.2885,0
79.5451,22.0306,13567.7988,9,0.8006,0.1545,0.0449,0
130.8442,5.956,21052.1254,1,0.5299,0.1407,0.3294,0
78.6384,28.2614,45627.2482,18,0.6305,0.3075,0.062,0
256.459,37.7258,13226.864,9,0.8472,0.1528,0.0,0
1374.4112,363.851,163111.2617,47,0.9988,0.0012,0.0,1
1810.351,349.1201,410540.3064,35,0.8581,0.1419,0.0,1
62.0174,31.0711,10788.6425,3,0.6798,0.2358,0.0844,0
1933.0703,248.3912,307269.0247,58,0.8722,0.1278,0.0,1
37.8676,31.8294,4899.8927,14,0.8619,0.1381,0.0,0
172.7547,32.0217,23122.3287,9,0.8675,0.1325,0.0,0
143.5147,47.7602,48298.6255,13,0.5455,0.3003,0.1542,0
573.5997,496.2081,234987.7423,35,0.9041,0.0705,0.0254,1
593.2368,171.6888,279328.1728,36,0.6524,0.1743,0.1734,1
1612.5021,349.0023,84973.1132,26,0.6429,0.1498,0.2073,1
1793.1762,196.3418,251172.9572,52,0.9699,0.0301,0.0,1
803.0417,441.9667,478860.0854,77,0.6393,0.0416,0.3191,1
218.1154,30.5534,27493.5624,1,0.5007,0.0929,0.4065,0
1581.4521,468.8869,424830.8766,66,0.8188,0.1048,0.0764,1
24.1995,18.877,31262.8776,3,0.5299,0.2579,0.2122,0
1195.2947,272.1966,310635.0704,79,0.8895,0.1105,0.0,1
107.7261,49.7065,29252.453,2,0.7169,0.0694,0.2137,0
244.0077,7.911,42696.7007,6,0.5303,0.3779,0.0919,0
285.6882,17.7652,9264.9768,12,0.6207,0.2545,0.1249,0
245.8162,37.5564,42874.5421,17,0.5096,0.2193,0.2711,0
135.1875,18.3315,8045.3797,2,0.7446,0.2554,0.0,0
275.8373,13.8601,2528.3768,11,0.7896,0.2104,0.0,0
115.7768,33.7995,13656.0443,19,0.7997,0.0567,0.1436,0
48.8355,24.0429,11762.9297,9,0.709,0.2422,0.0488,0
1945.7854,414.4185,225861.5522,85,0.8759,0.1241,0.0,1
400.3696,457.2576,224726.5478,87,0.8118,0.0194,0.1687,1
129.2714,29.5396,46121.9991,1,0.8757,0.1243,0.0,0
198.1447,29.3004,30843.6088,19,0.7495,0.2505,0.0,0
256.3439,19.0,4791.8243,2,0.6106,0.0965,0.2929,0
902.3757,231.2081,475047.3699,54,0.9374,0.0626,0.0,1
195.314,28.6866,46997.3089,14,0.5941,0.3662,0.0397,0
1471.7914,347.6188,250659.5773,25,0.9104,0.0202,0.0693,1
1926.5305,144.9817,344510.2072,79,0.7055,0.1547,0.1398,1
256.2546,9.4039,39757.1198,7,0.699,0.301,0.0,0
514.2353,477.427,445087.3932,35,0.8959,0.1041,0.0,1
91.5578,34.206,8659.9531,14,0.8486,0.1514,0.0,0
126.94,26.7909,39703.108,1,0.7387,0.2613,0.0,0
101.7199,26.4434,5327.3335,1,0.7688,0.2312,0.0,0
229.5152,34.5952,30979.9858,7,0.7962,0.1701,0.0336,0
97.8597,40.9021,28591.5041,18,0.8516,0.0679,0.0805,0
648.0558,312.4455,325576.2392,48,0.7069,0.1471,0.1459,1
27.6779,46.5435,10773.9833,11,0.8684,0.1316,0.0,0
123.0751,3.2062,44420.1647,13,0.7761,0.1227,0.1012,0
199.3961,8.1472,29014.8897,11,0.7424,0.173,0.0846,0
169.2519,6.8678,47242.0873,8,0.6208,0.3792,0.0,0
29.4236,14.6898,10885.8292,7,0.6674,0.0648,0.2679,0
11.1443,8.1633,18342.821,3,0.7019,0.2208,0.0773,0
207.7269,16.5197,40646.46,16,0.8441,0.1559,0.0,0
269.8866,32.8328,41418.2518,15,0.5083,0.2414,0.2502,0
279.2732,5.1638,20612.7968,5,0.7362,0.2595,0.0043,0
981.7938,153.4624,388356.9233,81,0.7298,0.1797,0.0905,1
89.9586,43.3231,7046.1523,17,0.7949,0.2051,0.0,0
1180.2409,222.0813,235362.8823,87,0.9238,0.0762,0.0,1
164.0749,18.7471,33458.6569,6,0.5848,0.0552,0.3601,0
182.2878,29.0634,30207.8145,2,0.7095,0.1265,0.164,0
1705.9765,123.2598,160695.7357,75,0.9496,0.0082,0.0421,1
240.8327,32.5107,46453.2213,11,0.8394,0.1606,0.0,0
247.2634,39.9751,49101.7929,16,0.8979,0.1021,0.0,0
799.754,275.7895,97561.4698,34,0.9257,0.0076,0.0667,1
105.4317,4.7779,10996.1369,15,0.6538,0.1358,0.2105,0
195.1032,20.1748,46455.0923,7,0.6292,0.3366,0.0343,0
1685.4796,279.4939,231554.6363,52,0.9199,0.0395,0.0406,1
1168.7437,333.8255,419266.0305,67,0.9922,0.0078,0.0,1
203.7362,7.1837,26653.9656,15,0.5919,0.2594,0.1486,0
38.5184,34.4927,13571.4582,8,0.8149,0.1186,0.0665,0
200.2116,14.3218,39064.4169,13,0.664,0.1239,0.212,0
171.2952,24.785,22146.86,14,0.5156,0.0691,0.4153,0
214.1694,11.4932,46774.654,5,0.6195,0.2735,0.1069,0
48.8278,18.8108,18793.269,14,0.6957,0.1953,0.1089,0
130.2787,44.1134,19036.3446,8,0.6826,0.1146,0.2028,0
182.1678,36.4992,3641.9148,1,0.8762,0.1238,0.0,0
193.8253,12.5277,35461.2416,10,0.6915,0.265,0.0435,0
155.8833,15.2421,8832.9094,3,0.6936,0.2565,0.0498,0
796.9777,442.3121,208972.8886,56,0.8511,0.1489,0.0,1
34.1539,14.4179,12229.8466,3,0.7724,0.2276,0.0,0
818.0218,409.681,162211.8611,44,0.7156,0.2844,0.0,1
65.1131,29.3272,25986.9988,2,0.6754,0.0779,0.2467,0
44.0691,47.8871,45561.1554,2,0.8594,0.1406,0.0,0
299.4644,33.3773,48640.7668,11,0.6845,0.2576,0.0579,0
170.6076,21.071,35444.1341,4,0.6472,0.0678,0.285,0
71.6844,20.1229,43278.5736,7,0.7041,0.2959,0.0,0
178.5919,8.9921,17571.4322,8,0.7507,0.1912,0.0581,0
284.7413,3.1195,4266.1843,8,0.7455,0.1028,0.1517,0
831.2346,274.9553,357995.2932,62,0.7083,0.0086,0.283,1
1328.1649,208.3555,470397.3948,80,0.9376,0.0624,0.0,1
273.6974,6.7001,23163.2404,9,0.7094,0.0783,0.2124,0
478.4641,326.3434,491914.7727,75,0.7623,0.0813,0.1565,1
205.1275,21.753,35968.4608,9,0.5935,0.3104,0.0961,0
68.7893,10.3274,7707.4503,4,0.7836,0.1814,0.0349,0
227.0692,32.1695,49354.9904,6,0.6367,0.2789,0.0844,0
1565.6662,222.418,87970.0278,26,0.9533,0.0467,0.0,1
163.8001,22.9874,30689.5028,16,0.8993,0.1007,0.0,0
82.3224,43.4103,46851.2186,5,0.5816,0.3477,0.0707,0
1058.5376,93.8321,370084.2227,37,0.9688,0.0312,0.0,1
47.4576,6.5472,22534.7736,6,0.5216,0.3376,0.1408,0
1568.9995,121.8436,297928.7242,89,0.813,0.0631,0.1239,1
221.8531,40.8579,25304.3784,15,0.7869,0.2131,0.0,0
229.4845,9.091,32313.7691,3,0.7644,0.2356,0.0,0
165.9708,19.4633,45856.6287,5,0.7406,0.2594,0.0,0
1869.4195,311.8544,130127.0155,21,0.9604,0.0396,0.0,1
121.8973,28.4873,40488.9649,19,0.7441,0.2559,0.0,0
19.5149,37.7221,4575.8204,10,0.6469,0.3531,0.0,0
101.5521,18.2254,18184.5488,14,0.7801,0.2199,0.0,0
69.2661,37.1162,38983.5025,5,0.8241,0.1759,0.0,0
1623.9682,333.3631,161485.1123,80,0.8344,0.0426,0.1231,1
289.38,22.8181,5851.6255,7,0.8398,0.0539,0.1063,0
289.6664,27.6496,9293.7568,7,0.5204,0.3401,0.1395,0
33.9041,19.5102,17264.9175,9,0.5236,0.25,0.2264,0
267.2366,47.732,30176.6283,19,0.5738,0.3883,0.0379,0
411.7487,90.1857,240993.1636,51,0.9551,0.0449,0.0,1
1732.8273,115.3095,335541.0994,54,0.971,0.029,0.0,1
1590.3389,476.6535,299732.7515,81,0.9724,0.0276,0.0,1
216.0545,20.2097,18339.2823,13,0.5705,0.1312,0.2983,0
85.4502,9.1456,18672.4603,13,0.5844,0.3119,0.1037,0
227.4952,32.8811,6083.8449,7,0.5984,0.0713,0.3303,0
112.1416,12.5589,35364.6673,13,0.7885,0.2115,0.0,0
140.8767,14.0107,11387.8138,6,0.6073,0.184,0.2087,0
230.3957,17.0878,8129.8044,14,0.8279,0.1654,0.0067,0
628.2156,256.6871,190718.9715,31,0.8939,0.1061,0.0,1
226.5522,48.1959,30700.6856,8,0.6623,0.2396,0.0981,0
426.6992,328.6163,269460.4179,97,0.7289,0.1497,0.1214,1
124.1026,5.1488,31303.2861,6,0.7059,0.2941,0.0,0
80.0286,42.2998,16842.561,8,0.7994,0.1859,0.0147,0
1912.5526,142.6379,413488.0059,69,0.9976,0.0024,0.0,1
108.3122,48.1451,46597.1761,10,0.6482,0.3333,0.0185,0
936.2467,301.3482,418553.3088,83,0.7733,0.0046,0.222,1
1055.3954,122.7975,198279.8417,67,0.6206,0.1488,0.2307,1
634.6708,448.2918,206571.65,27,0.6796,0.0514,0.269,1
1832.7186,218.372,280790.8628,58,0.7873,0.207,0.0058,1
51.6784,42.3195,25652.2641,15,0.7942,0.2058,0.0,0
125.9859,20.1165,8811.3705,12,0.7261,0.2549,0.019,0
185.9368,17.0252,16852.5485,7,0.6116,0.0819,0.3065,0
947.4952,90.0169,91685.6992,26,0.6334,0.0366,0.33,1
97.9679,42.265,49831.469,9,0.7925,0.2075,0.0,0
12.131,48.9915,20832.8481,7,0.8445,0.1555,0.0,0
250.5343,47.3314,37953.8013,1,0.7067,0.2933,0.0,0
566.8748,454.635,155990.9569,81,0.8586,0.1414,0.0,1
1542.7918,356.7587,312700.7717,75,0.6027,0.0751,0.3222,1
82.3551,11.1955,40697.2158,6,0.5395,0.2317,0.2288,0
33.2143,36.4411,23024.5102,5,0.5042,0.2279,0.268,0
145.3491,39.7119,35770.3649,17,0.7949,0.2051,0.0,0
16.1027,32.0268,11072.3066,1,0.6095,0.1613,0.2292,0
201.5337,23.9205,49615.6785,11,0.7042,0.1169,0.1789,0
234.9909,16.7952,36774.9583,16,0.8449,0.1551,0.0,0
109.9039,46.8501,41459.3678,4,0.5024,0.2397,0.2579,0
206.9129,5.2443,21983.9414,3,0.7094,0.2906,0.0,0
71.5604,36.8925,41703.1868,1,0.5897,0.1275,0.2828,0
201.1929,2.8615,18382.8353,18,0.7166,0.2834,0.0,0
102.703,23.6579,40749.4029,1,0.7566,0.2434,0.0,0
413.9856,215.1769,359087.9488,50,0.8027,0.0985,0.0987,1
156.314,36.8287,26157.9374,8,0.7209,0.0866,0.1925,0
437.8064,273.5598,158867.6642,54,0.8578,0.1422,0.0,1
924.3295,199.5477,495663.4444,97,0.8287,0.1713,0.0,1
198.2381,29.2673,47388.9704,7,0.6836,0.1681,0.1483,0
298.1215,48.3543,5404.0419,4,0.6492,0.3319,0.019,0
262.5127,22.1959,43998.3108,16,0.7683,0.2317,0.0,0
100.6643,8.8383,15045.2341,19,0.5251,0.1345,0.3404,0
45.4946,2.199,19552.5343,3,0.7189,0.1196,0.1615,0
78.1036,42.9931,23248.283,4,0.7402,0.2598,0.0,0
188.7291,37.9812,12266.5838,11,0.7543,0.1949,0.0508,0
1967.9598,310.5401,155655.569,94,0.8668,0.1332,0.0,1
268.8205,40.1896,34184.4132,12,0.5806,0.1186,0.3007,0
82.4492,25.1061,14799.9416,17,0.7905,0.2095,0.0,0
243.2736,49.5218,16854.1624,19,0.5478,0.3885,0.0637,0
155.0105,23.4268,40378.9299,12,0.5234,0.3225,0.154,0
52.4531,49.6274,9947.2559,12,0.5082,0.1722,0.3196,0
154.594,6.1017,44169.7219,17,0.709,0.139,0.1519,0
193.362,35.7704,8967.7525,10,0.7833,0.0537,0.1629,0
227.8878,36.7181,24984.2733,19,0.8401,0.1517,0.0082,0
177.9854,5.4441,13031.8734,16,0.5574,0.3752,0.0674,0
59.9865,39.2751,45405.3957,2,0.6138,0.3739,0.0123,0
1095.1919,97.3667,343513.8668,63,0.6956,0.2523,0.0522,1
13.111,40.667,1830.6433,19,0.5398,0.3964,0.0638,0
157.5735,45.9642,25077.0544,19,0.5074,0.1366,0.356,0
101.5057,3.5435,5802.3852,14,0.6109,0.1504,0.2386,0
192.9413,37.6805,2826.1126,19,0.5488,0.091,0.3603,0
1043.9022,301.5385,249755.1497,29,0.8827,0.107,0.0104,1
240.874,25.466,7188.6668,11,0.79,0.21,0.0,0
56.7152,3.8423,23214.1428,19,0.5794,0.1336,0.287,0
1452.7577,115.6977,453547.4753,32,0.8258,0.1742,0.0,1
46.9742,35.0158,16594.2396,2,0.7312,0.1176,0.1512,0
197.9051,35.613,10099.3518,13,0.8861,0.1139,0.0,0
67.4719,16.9046,43845.0736,7,0.8102,0.1898,0.0,0
227.4221,21.3758,14493.5145,2,0.559,0.3218,0.1192,0
253.398,11.8892,40584.574,14,0.7341,0.2659,0.0,0
155.5234,14.447,43190.363,3,0.7938,0.2062,0.0,0
1342.6214,390.077,112889.8116,48,0.7092,0.2497,0.0411,1
43.1891,26.6433,12685.7032,3,0.8315,0.0523,0.1162,0
199.1902,26.8564,27476.31,5,0.5853,0.3519,0.0628,0
201.396,17.973,25304.3543,4,0.8299,0.1641,0.006,0
33.358,48.6382,22183.5254,11,0.5832,0.3546,0.0622,0
160.4561,29.5342,27862.0426,10,0.5116,0.3743,0.1141,0
13.1948,2.3019,24936.3637,10,0.7537,0.1966,0.0497,0
250.9555,49.8417,33248.812,1,0.7392,0.1564,0.1044,0
109.0942,40.2524,32330.3921,19,0.5468,0.0505,0.4027,0
221.0746,25.1968,48353.8223,16,0.7454,0.1137,0.1409,0
287.1876,48.4216,26690.319,8,0.5738,0.3776,0.0487,0
10.3741,18.5725,4453.0546,11,0.8728,0.1272,0.0,0
169.0981,40.3375,30446.4499,15,0.6826,0.3174,0.0,0
1247.3213,355.7158,274426.7438,55,0.8981,0.1019,0.0,1
17.6944,5.2254,7274.0101,6,0.7946,0.1854,0.0199,0
52.5207,30.5406,37701.5548,13,0.5858,0.1947,0.2194,0
198.4555,18.9185,34651.9207,2,0.8074,0.1926,0.0,0
559.5531,284.8439,173821.3993,93,0.9829,0.0171,0.0,1
179.7055,25.8152,5888.8466,10,0.8261,0.0753,0.0986,0
239.6307,18.6449,10369.7657,6,0.7301,0.1324,0.1374,0
149.8359,18.1369,6821.1072,12,0.8573,0.1427,0.0,0
203.5451,3.0088,46529.8696,16,0.6876,0.2169,0.0955,0
266.0194,30.1454,40960.9186,7,0.8952,0.0897,0.0151,0
18.5288,40.5828,40304.7155,19,0.8876,0.1124,0.0,0
54.0225,20.6329,5902.2932,9,0.7002,0.1971,0.1027,0
37.3267,48.1545,11933.0352,9,0.7879,0.0856,0.1264,0
82.6092,45.8981,2339.723,6,0.5463,0.1044,0.3493,0
11.1609,13.5101,45822.5555,8,0.5131,0.0547,0.4322,0
1179.0431,378.323,278488.7607,37,0.7477,0.0608,0.1915,1
923.1721,231.7782,489339.8549,60,0.7173,0.2265,0.0562,1
193.7451,12.9815,8282.8109,6,0.7567,0.2294,0.0139,0
1959.5936,190.4021,494020.8057,90,0.9495,0.0505,0.0,1
201.9944,14.5493,32820.786,7,0.7089,0.281,0.01,0
42.1634,32.1485,4479.7207,11,0.8548,0.1452,0.0,0
1797.3511,387.5247,298710.7519,74,0.7342,0.0933,0.1726,1
